url,price_cleaned,period,title,property_type,bedrooms,bathrooms,property_address,size_sqm,self_contained,condition,furnishing,toilets,legal_and_agreement_fee,caution_fee,minimum_rental_period,amenities_count,amenities,estate_name,agency_fee,total_fee,service_charge_fee,service_charge_covers,subtype
https://jiji.ng/life-camp/houses-apartments-for-rent/furnished-4bdrm-duplex-in-tconnectprops-life-camp-for-rent-5Q6gI05l0bL4BpCFksaI4Hsv.html?page=5&pos=12&cur_pos=12&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=374,15000000,per annum,"Furnished 4bdrm Duplex in Tconnectprops, Life Camp for rent",Duplex,4,4,By ministers qtrs,250,,Newly-Built,Furnished,5,,,12 Month,12,"Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Tconnectprops,,,400000,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-woji-estate-port-harcourt-for-rent-yw8UdWdmtK3P3ETo7hadUszi.html?page=5&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=118,2000000,per annum,"2bdrm Block of Flats in Woji Estate, Port-Harcourt for rent",Block of Flats,2,3,Elijiji,456,,Newly-Built,Semi-Furnished,,,,,0,,Woji Estate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-BqSauoFBYVPhZNKelLd80vEx.html?page=7&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=148,1500000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Iwofe,555,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/old-ikoyi/houses-apartments-for-rent/4bdrm-duplex-in-old-ikoyi-for-rent-tBHasjTEXkMOGXTjztpaYvDz.html?page=5&pos=20&cur_pos=20&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=382,90000000,per annum,4bdrm Duplex in Old Ikoyi for rent,Duplex,4,5,Old ikoyi,600,,Newly-Built,Semi-Furnished,6,,,12 Month,11,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter",,,,,,
https://jiji.ng/lekki/houses-apartments-for-rent/5bdrm-duplex-in-lekki-for-rent-WIJJyKOGAdaOXxTaknA2LqB.html?page=9&pos=14&cur_pos=14&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=472,13000000,per annum,5bdrm Duplex in Lekki for rent,Duplex,5,5,LEKKI ORCHID,500,,Fairly Used,Unfurnished,6,1300000,1300000,12 Month,0,,,1300000,3900000,,,
https://jiji.ng/elemoro/houses-apartments-for-rent/1bdrm-house-in-with-solar-power-elemoro-for-rent-kUzyu10Vn0LNOZH3T8mVIgLa.html?page=4&pos=15&cur_pos=15&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=353,600000,per annum,"1bdrm House in With Solar Power,, Elemoro for rent",House,1,1,"Shapati , opposite Beachwood estate Lagos State",1200,,Newly-Built,Unfurnished,1,,,12 Month,0,,"With solar power, each room with prepaid meter",,,,,
https://jiji.ng/thomas-estate/houses-apartments-for-rent/5bdrm-bungalow-in-thomas-estate-for-rent-uRhgWkMA4M1LnqKc4GFZgsoy.html?page=5&pos=21&cur_pos=21&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=383,10000000,per annum,5bdrm Bungalow in Thomas Estate for rent,Bungalow,5,5,"Thomas Estate, Ajah, Lagos",1500,,Fairly Used,Semi-Furnished,6,,,12 Month,7,"Air Conditioning, Dining Area, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Wardrobe",Thomas Estate,,,,,
https://jiji.ng/ikota/houses-apartments-for-rent/4bdrm-townhouse-terrace-in-ikota-for-rent-hpS8LoXl34Y0nEKUPItz5Es3.html?page=3&pos=10&cur_pos=10&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=324,13000000,per annum,4bdrm Townhouse / Terrace in Ikota for rent,Townhouse / Terrace,4,4,Ikota,600,,Fairly Used,Semi-Furnished,5,,,12 Month,0,,,,,,,
https://jiji.ng/kubwa/houses-apartments-for-rent/2bdrm-block-of-flats-in-fo1-kubwa-for-rent-eOayTyMXghxviFuq63hdNNxU.html?page=2&pos=16&cur_pos=16&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=306,3500000,per annum,2bdrm Block of Flats in Fo1 Kubwa for rent,Block of Flats,2,3,Fo1 kubwa Abuja,600,,Newly-Built,Semi-Furnished,3,,,12 Month,12,"24-hour Electricity, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Fo1 kubwa,,,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/1bdrm-block-of-flats-in-chinda-gra-phase-3-port-harcourt-for-rent-hNKAE6mreRNorHuReInTBBpQ.html?page=9&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=197,2000000,per annum,"1bdrm Block of Flats in Chinda, GRA Phase 3 / Port-Harcourt for rent",Block of Flats,1,2,ADA George,465,,Fairly Used,Unfurnished,,,,,0,,Chinda,,,,,
https://jiji.ng/ushafa/houses-apartments-for-rent/1bdrm-block-of-flats-in-famous-stress-ushafa-for-rent-6AjxXPMzvSLsT4xCrEhHvBhH.html?page=5&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=385,2000000,per annum,"1bdrm Block of Flats in Famous Stress, Ushafa for rent",Block of Flats,1,1,Opposite ODEC plaza Along ushafa Road,150,No,Fairly Used,Unfurnished,2,200000,200000,12 Month,9,"Balcony, Chandelier, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Famous Stress,200000,600000,200000,All security deposit,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-wIuEigWdpUhFYGw5qT6KjyOi.html?page=7&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=160,5000000,per annum,4bdrm Duplex in Port-Harcourt for rent,Duplex,4,5,Peter odili,645,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/akobo/houses-apartments-for-rent/4bdrm-bungalow-in-carlton-gate-akobo-for-rent-2JoJ45yperkOXVWeFmx5OrK5.html?page=7&pos=2&cur_pos=2&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=412,6500000,per annum,"4bdrm Bungalow in Carlton Gate, Akobo for rent",Bungalow,4,4,"Carlton Gate Estate, Akobo",500,,Newly-Built,Semi-Furnished,4,,,12 Month,10,"Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Carlton Gate,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-fq8aGip1Mgisximr0Xxg6sVS.html?page=10&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=236,3000000,per annum,4bdrm Duplex in Port-Harcourt for rent,Duplex,4,5,Rumunduru farm Road off Eliozu Calvert,465,,Fairly Used,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/4bdrm-duplex-in-old-gra-port-for-rent-5Bzn9Sbqx6zW947c4XaagNJ4.html?page=11&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=240,7000000,per annum,4bdrm Duplex in Old Gra Port for rent,Duplex,4,5,Old GRA  port Harcourt,658,,Old,Unfurnished,,,,,0,,Old GRA Port Harcourt,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-eliozu-unity-port-harcourt-for-rent-1KpsKjwYSTiAGlsXG4cOegXZ.html?page=1&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=23,3500000,per annum,"4bdrm Bungalow in Eliozu ..Unity, Port-Harcourt for rent",Bungalow,4,5,GU Ake Road Eliozu,555,,Fairly Used,Unfurnished,,,,,0,,Eliozu ..Unity Estate,,,,,Semi-Detached
https://jiji.ng/lokogoma/houses-apartments-for-rent/4bdrm-duplex-in-kabusa-garden-lokogoma-for-rent-CewxdOmVTZnL7YDrQ35CDtFf.html?page=1&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=289,8500000,per annum,"4bdrm Duplex in Kabusa Garden, Lokogoma for rent",Duplex,4,4,Kabusa garden,450,,Fairly Used,Unfurnished,5,,,,9,"Balcony, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Kabusa garden,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-corporative-port-harcourt-for-rent-wJhqmDp1lWMrsOMx9h65LKET.html?page=8&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=183,2800000,per annum,"2bdrm Block of Flats in Shell Corporative, Port-Harcourt for rent",Block of Flats,2,3,Shell corporative,555,,Newly-Built,Unfurnished,,,,,0,,Shell corporative,,,,,
https://jiji.ng/dawaki/houses-apartments-for-rent/2bdrm-block-of-flats-in-news-engineering-dawaki-for-rent-PtqB6DQ1cFxEOtgA3E00Fcw.html?page=10&pos=11&cur_pos=11&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=493,4000000,per annum,"2bdrm Block of Flats in News Engineering, Dawaki for rent",Block of Flats,2,3,Dawaki,1000,No,Newly-Built,Unfurnished,3,400000,200000,12 Month,7,"24-hour Electricity, Balcony, Dining Area, Hot Water, Kitchen Cabinets, Pop Ceiling, Pre-Paid Meter",News Engineering,400000,1000000,600000,Security and water,
https://jiji.ng/maitama/houses-apartments-for-rent/7bdrm-duplex-in-maitama-for-rent-kOZ3f3QxvCdqhl77klmTU5gV.html?page=9&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=463,60000000,per annum,7bdrm Duplex in Maitama for rent,Duplex,7,8,Maitama district,2000,,Fairly Used,Unfurnished,8,,,12 Month,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-ada-george-port-harcourt-for-rent-mfuLyxDlD3k0cns1jqC1g8k7.html?page=2&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=46,2000000,per annum,"2bdrm Block of Flats in Ada George, Port-Harcourt for rent",Block of Flats,2,3,Ada George by sanclin hotel,323,,Newly-Built,Semi-Furnished,,,,,0,,Ada George,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-port-harcourt-for-rent-eUtwqPE6gfMQ9uxxJMwCSmkh.html?page=10&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=226,900000,per annum,1bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,1,2,Rumunduru farm road,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/katampe-extension/houses-apartments-for-rent/3bdrm-block-of-flats-in-regent-apartment-katampe-extension-for-rent-wS76OUUuDKTdoguwUCTmX0it.html?page=6&pos=19&cur_pos=19&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=405,10000000,per annum,"3bdrm Block of Flats in Regent Apartment, Katampe Extension for rent",Block of Flats,3,3,Ibrahim garuba crescent,200,No,Fairly Used,Unfurnished,4,10,500000,,11,"24-hour Electricity, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Regent apartment,10,500020,,,
https://jiji.ng/alimosho/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-a-street-in-aboru-alimosho-for-rent-3pSQFPmSJSOgnIdaF7RtvMrf.html?page=2&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=313,1500000,per annum,"Furnished 2bdrm Block of Flats in A Street In Aboru, Alimosho for rent",Block of Flats,2,2,Aboru iyana ipaja road Lagos,400,No,Newly-Built,Furnished,3,,,,0,,A street in aboru iyana ipaja road Lagos,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-bungalow-in-port-harcourt-for-rent-xjqZ84yxsowj3gzwmhfaMdF3.html?page=4&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=73,30000000,per annum,3bdrm Bungalow in Port-Harcourt for rent,Bungalow,3,4,Egbelu off Iwofe,555,,Newly-Built,Unfurnished,,,,,0,,,,,,,Detached
https://jiji.ng/sokoto-north/houses-apartments-for-rent/3bdrm-house-in-angelize-real-estate-sokoto-north-for-rent-tCRN8FpW50FFG8YpKBA3dN9t.html?page=1&pos=6&cur_pos=6&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=272,800000,per annum,"3bdrm House in Angelize Real Estate, Sokoto North for rent",House,3,4,"Danbuwa , offa road , UDUT, gwadabawa",12,,Newly-Built,Unfurnished,3,8000000,15000,,3,"24-hour Electricity, Pop Ceiling, Pre-Paid Meter",Angelize real estate,80000,8095000,,,
https://jiji.ng/mabuchi/houses-apartments-for-rent/4bdrm-townhouse-terrace-in-gwarimpa-mabushi-for-rent-6y6x7i1QQnue5x34rEn6PSnM.html?page=7&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=415,12000000,per annum,"4bdrm Townhouse / Terrace in Gwarimpa, Mabushi for rent",Townhouse / Terrace,4,4,Gwaeimpa,350,,Newly-Built,Unfurnished,5,1200000,500000,,0,,Gwarimpa,1200000,2900000,,,
https://jiji.ng/east-west-road/houses-apartments-for-rent/2bdrm-duplex-in-east-west-road-for-rent-wRCMJsBrshPyu1uegJsEb7ic.html?page=8&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=176,3500000,per annum,2bdrm Duplex in East West Road for rent,Duplex,2,3,Obiri ikwerre,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-mOyY6pWYXxAIEIARX39he27U.html?page=6&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=140,8000000,per annum,4bdrm Duplex in Port-Harcourt for rent,Duplex,4,5,Woji,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-som0IiwwkSSIA6MsP7dTrM5y.html?page=7&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=152,3000000,per annum,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,Block of Flats,3,4,GRA,465,,Renovated,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-woji-port-harcourt-for-rent-l2slfPMMUAFPwx1oZnkWYmGw.html?page=6&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=124,12000000,per annum,"4bdrm Duplex in Woji, Port-Harcourt for rent",Duplex,4,5,Woji,455,,Newly-Built,Semi-Furnished,,,,,0,,Woji,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-port-harcourt-for-rent-zbZA1CHrtaOvIxILR5AvO6Y8.html?page=9&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=195,1500000,per annum,Furnished 2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,EGBELU off Eliopranwo Gateway,565,,Fairly Used,Furnished,,,,,0,,,,,,,
https://jiji.ng/woji/houses-apartments-for-rent/furnished-2bdrm-duplex-in-ada-george-woji-for-rent-me0c2X2XviUcfMthWy0IgR15.html?page=10&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=219,2000000,per annum,"Furnished 2bdrm Duplex in Ada George, Woji for rent",Duplex,2,3,Ada George,555,,Newly-Built,Furnished,,,,,16,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",Ada George,,,,,
https://jiji.ng/lugbe/houses-apartments-for-rent/1bdrm-block-of-flats-in-lugbe-district-for-rent-52Z8IIe4rFyUU0uPBsTqaiz2.html?page=2&pos=18&cur_pos=18&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=308,2000000,per annum,1bdrm Block of Flats in Lugbe District for rent,Block of Flats,1,1,"TO LET | 1BEDS | ₦2M/2YEARS | FHA, Abuja.",800,,Newly-Built,Semi-Furnished,2,,,12 Month,0,,,,,,,
https://jiji.ng/jahi/houses-apartments-for-rent/furnished-2bdrm-apartment-in-jahi-for-rent-aIYlqPCHAaSOsdqoNcIH3Q1Z.html?page=4&pos=5&cur_pos=5&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=343,22000000,per annum,Furnished 2bdrm Apartment in Jahi for rent,Apartment,2,2,Fola Daniel Crescent,65,Yes,Fairly Used,Furnished,1,2200000,850000,6 Month,16,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",,2200000,5250000,,,
https://jiji.ng/banana-island/houses-apartments-for-rent/4bdrm-townhouse-terrace-in-banana-island-for-rent-846byv1CjB2nF8TgiXa7BQp8.html?page=8&pos=2&cur_pos=2&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=436,75000000,per annum,4bdrm Townhouse / Terrace in Banana Island for rent,Townhouse / Terrace,4,4,Ogun Street,1000,,Renovated,Unfurnished,6,10,10,12 Month,13,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Banana Island,10,30,3500000,"Security, water, cleaning of common areas, lightning of common areas, fumigation.",Semi-Detached
https://jiji.ng/jahi/houses-apartments-for-rent/furnished-5bdrm-duplex-in-jahi-for-rent-yXJ5xKPgqKRz1aakCRBtcMwd.html?page=8&pos=15&cur_pos=15&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=449,25000000,per annum,Furnished 5bdrm Duplex in Jahi for rent,Duplex,5,5,jahi district,1000,,Newly-Built,Furnished,5,,10,12 Month,17,"24-hour Electricity, Air Conditioning, Chandelier, Balcony, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",jahi,10,,,,
https://jiji.ng/woji/houses-apartments-for-rent/2bdrm-block-of-flats-in-woji-for-rent-BXnWYOSldNse7n6gqsfHPnSM.html?page=9&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=199,2000000,per annum,2bdrm Block of Flats in Woji for rent,Block of Flats,2,3,Nwigwe,465,,Renovated,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/lokogoma/houses-apartments-for-rent/4bdrm-duplex-in-lokogoma-for-rent-i1wXBbbceaUaM1H9XjCjKg4p.html?page=4&pos=2&cur_pos=2&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=340,4500000,per annum,4bdrm Duplex in Lokogoma for rent,Duplex,4,5,Lokogoma estate,500,,Fairly Used,Unfurnished,5,10,,12 Month,0,,,10,,200000,,
https://jiji.ng/rumueprikom/houses-apartments-for-rent/3bdrm-block-of-flats-in-life-forte-rumueprikom-for-rent-f0mT3sPz5hZoZr6JgkBieASx.html?page=1&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=1,2000000,per annum,"3bdrm Block of Flats in Life Forte, Rumueprikom for rent",Block of Flats,3,3,"Lifeforte Hospital street, Iwofe",500,Yes,Newly-Built,Unfurnished,4,1500000,100000,12 Month,5,"Balcony, Kitchen Cabinets, Pop Ceiling, Pre-Paid Meter, Wardrobe",Life forte,,,,,
https://jiji.ng/life-camp/houses-apartments-for-rent/3bdrm-apartment-in-lifecamp-for-rent-32yGjw64gS5FjeF8O8M8Yoit.html?page=2&pos=17&cur_pos=17&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=307,5000000,per annum,3bdrm Apartment in Lifecamp for rent,Apartment,3,3,By ochacho estate Lifecamp,2500,,Newly-Built,Unfurnished,4,10,500000,12 Month,10,"Balcony, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Tiled Floor, Wardrobe",Lifecamp,10,500020,500000,"Security, waste management, maintenance",
https://jiji.ng/jahi/houses-apartments-for-rent/furnished-3bdrm-block-of-flats-in-jahi-for-rent-5fRHRNLL7I6dSoQxVb5R7wM3.html?page=9&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=471,10000000,per annum,Furnished 3bdrm Block of Flats in Jahi for rent,Block of Flats,3,3,Jahi Glimo,300,Yes,Newly-Built,Furnished,4,20,1000000,1 Day,13,"Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Wardrobe",,10,1000030,,,
