URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3063181-tastefully-finished-and-furnished-5-bedroom-detached-duplex-with-bq,Tastefully Finished And Furnished 5 Bedroom Detached Duplex With Bq,"20,000,000","Nafharmony Estate/ G.u Ake Road, Port Harcourt, Rivers","TO LET    : Tastefully finished  and furnished 5 bedroom detached duplex with B.Q   in a serene environment at nafharmony estate, G.-U ake road , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms ensuite
- Exotic furnitures
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent : N20m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3063181,14-Dec-25,Available,Detached Duplex,5,5,6,6,600 sqm,400 sqm,,Serviced,,Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuduru/3225639-a-standard-2-bedroom-flat-with-modern-facilities,A Standard 2 Bedroom Flat With Modern Facilities,"1,500,000","Farm Road, Rumuduru, Port Harcourt, Rivers","The 2 Bedroom flat situate within Rumuduru farm road, the house has the following features
Standard sitting rooms with dinning room
two rooms all ensuite
Kitchen fitted with cabinet
pop ceiling
well Interlock compound
Ample parking space",3225639,27-Nov-25,Available,Flat / Apartment,2,3,3,6,450 sqm,225 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuduru/3225639-a-standard-2-bedroom-flat-with-modern-facilities,A Standard 2 Bedroom Flat With Modern Facilities,"1,500,000","Farm Road, Rumuduru, Port Harcourt, Rivers","The 2 Bedroom flat situate within Rumuduru farm road, the house has the following features
Standard sitting rooms with dinning room
two rooms all ensuite
Kitchen fitted with cabinet
pop ceiling
well Interlock compound
Ample parking space",3225639,27-Nov-25,Available,Flat / Apartment,2,3,3,6,450 sqm,225 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuduru/3227943-a-standard-2-bedroom-flat-with-modern-facilities,A Standard 2 Bedroom Flat With Modern Facilities,"1,500,000","Oro Igwe Road,rumuewhara, Rumuduru, Port Harcourt, Rivers","This is a 2 Bedroom flat situate in Oro -igwe road by Rumuewhara, the 2 Bedroom has pop in the parlour, master bedroom and other common area.
Other features are:
Very Elaborate sitting room with pop ceiling
All room ensuite with modern wardrobe
Good sanitary fittings
Kitchen with modern kitchen cabinet
A well Interlock compound
Ample parking space
Good access road to the house
For more information please call",3227943,29-Nov-25,Available,Flat / Apartment,2,3,3,6,"2,351 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuduru/3227943-a-standard-2-bedroom-flat-with-modern-facilities,A Standard 2 Bedroom Flat With Modern Facilities,"1,500,000","Oro Igwe Road,rumuewhara, Rumuduru, Port Harcourt, Rivers","This is a 2 Bedroom flat situate in Oro -igwe road by Rumuewhara, the 2 Bedroom has pop in the parlour, master bedroom and other common area.
Other features are:
Very Elaborate sitting room with pop ceiling
All room ensuite with modern wardrobe
Good sanitary fittings
Kitchen with modern kitchen cabinet
A well Interlock compound
Ample parking space
Good access road to the house
For more information please call",3227943,29-Nov-25,Available,Flat / Apartment,2,3,3,6,"2,351 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rumuduru/3250098-5-bedroom-duplex-with-modern-facilities,5 Bedroom Duplex With Modern Facilities,"6,000,000","Rumuduru, Port Harcourt, Rivers","The property is a luxury 5 Bedroom detached house, all rooms are ensuite with 2 nos sittings, 2 nos sitouts, large fitted kitchen with kitchen cabinets, ample parking space. It comes with a separate storeyed 1 bedroom flat, security house.
It's situated in a gated secured estate within the area.",3250098,12-Dec-25,Available,Detached Duplex,5,6,6,6,900 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rumuduru/3250098-5-bedroom-duplex-with-modern-facilities,5 Bedroom Duplex With Modern Facilities,"6,000,000","Rumuduru, Port Harcourt, Rivers","The property is a luxury 5 Bedroom detached house, all rooms are ensuite with 2 nos sittings, 2 nos sitouts, large fitted kitchen with kitchen cabinets, ample parking space. It comes with a separate storeyed 1 bedroom flat, security house.
It's situated in a gated secured estate within the area.",3250098,12-Dec-25,Available,Detached Duplex,5,6,6,6,900 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodomaya/3229651-sharp-1-bedroom-flat,Sharp 1 Bedroom Flat,"500,000","Omachi Estate Off Rukpoku Eliozu Roundabout, Rumuodomaya, Port Harcourt, Rivers","Standard Pop one bedroom available in Rumuodomaya by omachi estate
Tarred road to the house.
With Water heater
Rent : 500k
Payment is two years
Legal 50k
Caution 50k
Agency 20%
Call Eduphil for inspection.. 08038743912",3229651,15-Dec-25,Available,Flat / Apartment,1,1,2,9,465 sqm,397 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodomaya/3229651-sharp-1-bedroom-flat,Sharp 1 Bedroom Flat,"500,000","Omachi Estate Off Rukpoku Eliozu Roundabout, Rumuodomaya, Port Harcourt, Rivers","Standard Pop one bedroom available in Rumuodomaya by omachi estate
Tarred road to the house.
With Water heater
Rent : 500k
Payment is two years
Legal 50k
Caution 50k
Agency 20%
Call Eduphil for inspection.. 08038743912",3229651,15-Dec-25,Available,Flat / Apartment,1,1,2,9,465 sqm,397 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuokwurusi/3229685-exotic-2-bedroom-flat-with-pop-ceilings,Exotic 2 Bedroom Flat With Pop Ceilings,"1,500,000","Off Tank Atali Eneka Road, Rumuokwurusi, Port Harcourt, Rivers","Available 2 Bedroom Apartment To Let
Location: Off Rumuokwurusi Tank Flyover, Atali Port Harcourt, Rivers State Nigeria
Rent: Price: ₦1.5 Million per annum excluding other professional charges
Features :
POP ceiling
Tarred Road
Electricity
Security etc.
For viewing/further inquiries call:
Eduphil .. 08038743912",3229685,15-Dec-25,Available,Flat / Apartment,2,3,3,6,465 sqm,397 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuokwurusi/3229685-exotic-2-bedroom-flat-with-pop-ceilings,Exotic 2 Bedroom Flat With Pop Ceilings,"1,500,000","Off Tank Atali Eneka Road, Rumuokwurusi, Port Harcourt, Rivers","Available 2 Bedroom Apartment To Let
Location: Off Rumuokwurusi Tank Flyover, Atali Port Harcourt, Rivers State Nigeria
Rent: Price: ₦1.5 Million per annum excluding other professional charges
Features :
POP ceiling
Tarred Road
Electricity
Security etc.
For viewing/further inquiries call:
Eduphil .. 08038743912",3229685,15-Dec-25,Available,Flat / Apartment,2,3,3,6,465 sqm,397 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuosi/3237892-2-bedroom-flat,2 Bedroom Flat,"2,500,000","Obirikwerre Flyover, Rumuosi, Port Harcourt, Rivers","Tastefully finished 2 bedroom flat. Located at Obirikwerre Flyover, Rumuosi, Port Harcourt. 2.5m naira rent per annum.pop ceiling, water heater, wardrobe, kitchen cabinet, 3 toilets",3237892,5-Dec-25,Available,Flat / Apartment,2,3,3,7,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuosi/3237892-2-bedroom-flat,2 Bedroom Flat,"2,500,000","Obirikwerre Flyover, Rumuosi, Port Harcourt, Rivers","Tastefully finished 2 bedroom flat. Located at Obirikwerre Flyover, Rumuosi, Port Harcourt. 2.5m naira rent per annum.pop ceiling, water heater, wardrobe, kitchen cabinet, 3 toilets",3237892,5-Dec-25,Available,Flat / Apartment,2,3,3,7,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237259-2-bedroom-flat,2 Bedroom Flat,"2,850,000","Rukpokwu Eneka Road, Rukpokwu, Port Harcourt, Rivers","Tastefully finished luxury 2 bedroom flat. Rukpokwu. Virgin house
Rent 2.850m
Excluding other professional charges",3237259,4-Dec-25,Available,Flat / Apartment,2,3,3,6,485 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237259-2-bedroom-flat,2 Bedroom Flat,"2,850,000","Rukpokwu Eneka Road, Rukpokwu, Port Harcourt, Rivers","Tastefully finished luxury 2 bedroom flat. Rukpokwu. Virgin house
Rent 2.850m
Excluding other professional charges",3237259,4-Dec-25,Available,Flat / Apartment,2,3,3,6,485 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237883-2-bedroom-flat,2 Bedroom Flat,"1,800,000","Eneka Road, Rukpokwu, Port Harcourt, Rivers","Tastefully finished 2 bedroom flat. Located in Rukpokwu Eneka road, Rukpokwu, Port Harcourt. 1.8m naira per annum",3237883,5-Dec-25,Available,Flat / Apartment,2,3,3,8,496 sqm,369 sqm,,Serviced,"₦150,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237883-2-bedroom-flat,2 Bedroom Flat,"1,800,000","Eneka Road, Rukpokwu, Port Harcourt, Rivers","Tastefully finished 2 bedroom flat. Located in Rukpokwu Eneka road, Rukpokwu, Port Harcourt. 1.8m naira per annum",3237883,5-Dec-25,Available,Flat / Apartment,2,3,3,8,496 sqm,369 sqm,,Serviced,"₦150,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237885-self-contain,Self Contain,"1,000,000","Rukpokwu, Port Harcourt, Rivers","Brand new self contain. 1m naira per annum. Chandelier, POP, water heater, wardrobe, kitchen cabinet",3237885,5-Dec-25,Available,Flat / Apartment,1,1,1,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237885-self-contain,Self Contain,"1,000,000","Rukpokwu, Port Harcourt, Rivers","Brand new self contain. 1m naira per annum. Chandelier, POP, water heater, wardrobe, kitchen cabinet",3237885,5-Dec-25,Available,Flat / Apartment,1,1,1,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3250082-1-bedroom-flat,1 Bedroom Flat,"1,500,000","Rukpokwu/eneka, Rukpokwu, Port Harcourt, Rivers",Brand new virgin 1 bedroom flat for rent at Rukpokwu Eneka road. Rent is 1.5m naira. 30k drink money. 300k agency fee. Total package is 1m830k,3250082,12-Dec-25,Available,Flat / Apartment,1,2,2,8,875 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3250082-1-bedroom-flat,1 Bedroom Flat,"1,500,000","Rukpokwu/eneka, Rukpokwu, Port Harcourt, Rivers",Brand new virgin 1 bedroom flat for rent at Rukpokwu Eneka road. Rent is 1.5m naira. 30k drink money. 300k agency fee. Total package is 1m830k,3250082,12-Dec-25,Available,Flat / Apartment,1,2,2,8,875 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/gra-phase-3/3192602-elegant-3-bedroom-apartment-in-a-secure-vicinity,Elegant 3 Bedroom Apartment In A Secure Vicinity,"10,000,000","GRA Phase 3, Port Harcourt, Rivers","Elegant 3 Bedroom Apartment For Rent In New GRA, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Uniform Security Guards
- Secure & Calm Environment
- Band A Electricity
- Installed Ac's
- Adequate Parking Space
- Interlocked Compound Floor
- Spacious Living Room & Dinning Area
- Spacious Kitchen With Cabinets
- Spacious Bedrooms All Ensuite
- Walk In Shower
- Guest Toilet
- Electric Fence
- Solar Powered Streetlights
𝗣𝗥𝗜𝗖𝗘
Rent - ₦10Million
Service Charge - Not Set Yet
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦3Million
Total Package - ₦15,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3192602,9-Dec-25,Available,Flat / Apartment,3,4,3,,,,,Serviced,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/gra-phase-3/3192602-elegant-3-bedroom-apartment-in-a-secure-vicinity,Elegant 3 Bedroom Apartment In A Secure Vicinity,"10,000,000","GRA Phase 3, Port Harcourt, Rivers","Elegant 3 Bedroom Apartment For Rent In New GRA, Portharcourt
𝗣𝗥𝗢𝗣𝗘𝗥𝗧𝗬 𝗙𝗘𝗔𝗧𝗨𝗥𝗘𝗦
- Uniform Security Guards
- Secure & Calm Environment
- Band A Electricity
- Installed Ac's
- Adequate Parking Space
- Interlocked Compound Floor
- Spacious Living Room & Dinning Area
- Spacious Kitchen With Cabinets
- Spacious Bedrooms All Ensuite
- Walk In Shower
- Guest Toilet
- Electric Fence
- Solar Powered Streetlights
𝗣𝗥𝗜𝗖𝗘
Rent - ₦10Million
Service Charge - Not Set Yet
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - ₦3Million
Total Package - ₦15,000,000
𝗣𝗥𝗢𝗖𝗘𝗦𝗦
Property Inspection
Filling Of Prospect Form
Vetting Of Details By Management
Payment Of Total Package For Property
Handover Of Property Keys
𝗖𝗢𝗡𝗧𝗔𝗖𝗧
Call Or WhatsApp Mr Kesiena Today To Schedule A Private Inspection
+234 806 310 5936",3192602,9-Dec-25,Available,Flat / Apartment,3,4,3,,,,,Serviced,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/3223820-luxury-you-can-move-into-instantly-fully-furnished-3-bedroom-apartment,Luxury You Can Move Into Instantly! Fully Furnished 3-bedroom Apartment,"10,000,000","Golf Estate, Trans Amadi, Port Harcourt, Rivers","FULLY FURNISHED 3-BEDROOM APARTMENT         AVAILABLE NOW!
Experience pure luxury in this premium-finished, fully furnished 3-bedroom apartment designed for comfort, class, and convenience.
This is not just an apartment --- it's a lifestyle upgrade, and it won't stay long.
Discover more
Port Harcourt
commercial property
Self contain
A Room Self Contain
Quality properties for rent
property
Golf Estate
properties
Portharcourt
Rivtaf Golf Estate
If you want to be the one to enjoy this level of luxury, now is the time to act.
Location: Golf ️ Estate Peter Odili Road ph
️ 3 Bedrooms  ️ Fully Furnished   Premium Finishing
Send a message or call immediately to secure it.
Opportunities like this don't wait --- and neither should you. Call ️ ~ 08032662547
WhatsApp Line -""~ 2348107506591",3223820,16-Dec-25,Available,Flat / Apartment,3,4,4,5,350 sqm,250 sqm,,Serviced,"₦25,000 per month",Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/3223820-luxury-you-can-move-into-instantly-fully-furnished-3-bedroom-apartment,Luxury You Can Move Into Instantly! Fully Furnished 3-bedroom Apartment,"10,000,000","Golf Estate, Trans Amadi, Port Harcourt, Rivers","FULLY FURNISHED 3-BEDROOM APARTMENT         AVAILABLE NOW!
Experience pure luxury in this premium-finished, fully furnished 3-bedroom apartment designed for comfort, class, and convenience.
This is not just an apartment --- it's a lifestyle upgrade, and it won't stay long.
Discover more
Real Estate
property
properties
Estate
Port Harcourt
A Room Self Contain
Self contain
Rivtaf Golf Estate
Portharcourt
Quality properties for rent
If you want to be the one to enjoy this level of luxury, now is the time to act.
Location: Golf ️ Estate Peter Odili Road ph
️ 3 Bedrooms  ️ Fully Furnished   Premium Finishing
Send a message or call immediately to secure it.
Opportunities like this don't wait --- and neither should you. Call ️ ~ 08032662547
WhatsApp Line -""~ 2348107506591",3223820,16-Dec-25,Available,Flat / Apartment,3,4,4,5,350 sqm,250 sqm,,Serviced,"₦25,000 per month",Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/3230551-classic-3-bedroom-apartment-with-federal-light,Classic 3 Bedroom Apartment With Federal Light,"3,500,000","Gogo Avenue Off Tran Amadi, Trans Amadi, Port Harcourt, Rivers","AVAILABLE TO LET
Classic 3 bedroom with a Service quarter. Spacious car park, in a serene and secured neighborhood.
Price: ₦3.5m/ Per Annum
Location: Off Trans-Amadi, Port-Harcourt
CALL :  Eduphil .. 08038743912",3230551,15-Dec-25,Available,Flat / Apartment,3,4,4,9,930 sqm,689 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/3230551-classic-3-bedroom-apartment-with-federal-light,Classic 3 Bedroom Apartment With Federal Light,"3,500,000","Gogo Avenue Off Tran Amadi, Trans Amadi, Port Harcourt, Rivers","AVAILABLE TO LET
Classic 3 bedroom with a Service quarter. Spacious car park, in a serene and secured neighborhood.
Price: ₦3.5m/ Per Annum
Location: Off Trans-Amadi, Port-Harcourt
CALL :  Eduphil .. 08038743912",3230551,15-Dec-25,Available,Flat / Apartment,3,4,4,9,930 sqm,689 sqm,,,,,,per annum
